filename,category
metal\metal354.jpg,1
paper\paper247.jpg,2
metal\metal482.jpg,1
metal\metal929.jpg,1
plastic\plastic402.jpg,3
plastic\plastic522.jpg,3
metal\metal70.jpg,1
paper\paper454.jpg,2
glass\glass381.jpg,0
metal\metal79.jpg,1
paper\paper859.jpg,2
plastic\plastic628.jpg,3
metal\metal826.jpg,1
metal\metal804.jpg,1
glass\glass579.jpg,0
paper\paper884.jpg,2
metal\metal149.jpg,1
metal\metal126.jpg,1
paper\paper597.jpg,2
paper\paper33.jpg,2
plastic\plastic65.jpg,3
paper\paper370.jpg,2
paper\paper497.jpg,2
paper\paper584.jpg,2
paper\paper912.jpg,2
plastic\plastic910.jpg,3
paper\paper518.jpg,2
glass\glass135.jpg,0
plastic\plastic758.jpg,3
plastic\plastic346.jpg,3
paper\paper780.jpg,2
metal\metal167.jpg,1
glass\glass502.jpg,0
paper\paper569.jpg,2
glass\glass289.jpg,0
paper\paper480.jpg,2
paper\paper142.jpg,2
paper\paper907.jpg,2
glass\glass345.jpg,0
plastic\plastic525.jpg,3
plastic\plastic75.jpg,3
plastic\plastic314.jpg,3
plastic\plastic392.jpg,3
plastic\plastic119.jpg,3
glass\glass376.jpg,0
metal\metal645.jpg,1
paper\paper501.jpg,2
glass\glass937.jpg,0
glass\glass731.jpg,0
glass\glass188.jpg,0
paper\paper491.jpg,2
plastic\plastic285.jpg,3
glass\glass748.jpg,0
metal\metal679.jpg,1
metal\metal936.jpg,1
metal\metal664.jpg,1
plastic\plastic617.jpg,3
paper\paper740.jpg,2
glass\glass364.jpg,0
paper\paper405.jpg,2
glass\glass143.jpg,0
paper\paper26.jpg,2
metal\metal56.jpg,1
glass\glass768.jpg,0
glass\glass878.jpg,0
plastic\plastic842.jpg,3
glass\glass944.jpg,0
metal\metal856.jpg,1
metal\metal850.jpg,1
plastic\plastic594.jpg,3
glass\glass313.jpg,0
plastic\plastic563.jpg,3
plastic\plastic821.jpg,3
plastic\plastic146.jpg,3
glass\glass74.jpg,0
metal\metal296.jpg,1
metal\metal116.jpg,1
plastic\plastic86.jpg,3
plastic\plastic616.jpg,3
glass\glass430.jpg,0
glass\glass436.jpg,0
metal\metal217.jpg,1
glass\glass266.jpg,0
glass\glass777.jpg,0
glass\glass710.jpg,0
paper\paper542.jpg,2
paper\paper765.jpg,2
paper\paper505.jpg,2
plastic\plastic548.jpg,3
metal\metal256.jpg,1
glass\glass691.jpg,0
paper\paper976.jpg,2
metal\metal636.jpg,1
metal\metal955.jpg,1
paper\paper704.jpg,2
paper\paper902.jpg,2
plastic\plastic675.jpg,3
paper\paper952.jpg,2
metal\metal292.jpg,1
paper\paper337.jpg,2
metal\metal43.jpg,1
paper\paper278.jpg,2
plastic\plastic795.jpg,3
plastic\plastic755.jpg,3
plastic\plastic799.jpg,3
glass\glass295.jpg,0
metal\metal550.jpg,1
glass\glass141.jpg,0
metal\metal376.jpg,1
plastic\plastic265.jpg,3
metal\metal757.jpg,1
plastic\plastic715.jpg,3
glass\glass561.jpg,0
glass\glass469.jpg,0
plastic\plastic363.jpg,3
glass\glass120.jpg,0
plastic\plastic845.jpg,3
plastic\plastic682.jpg,3
paper\paper24.jpg,2
plastic\plastic90.jpg,3
metal\metal496.jpg,1
metal\metal178.jpg,1
glass\glass636.jpg,0
glass\glass847.jpg,0
paper\paper742.jpg,2
paper\paper892.jpg,2
glass\glass560.jpg,0
metal\metal464.jpg,1
paper\paper210.jpg,2
metal\metal345.jpg,1
metal\metal320.jpg,1
glass\glass927.jpg,0
glass\glass716.jpg,0
plastic\plastic475.jpg,3
plastic\plastic814.jpg,3
paper\paper113.jpg,2
plastic\plastic588.jpg,3
glass\glass836.jpg,0
plastic\plastic375.jpg,3
glass\glass718.jpg,0
plastic\plastic868.jpg,3
paper\paper63.jpg,2
glass\glass26.jpg,0
paper\paper322.jpg,2
glass\glass942.jpg,0
plastic\plastic288.jpg,3
metal\metal974.jpg,1
plastic\plastic283.jpg,3
plastic\plastic374.jpg,3
metal\metal135.jpg,1
plastic\plastic587.jpg,3
plastic\plastic429.jpg,3
paper\paper595.jpg,2
paper\paper688.jpg,2
plastic\plastic652.jpg,3
paper\paper823.jpg,2
glass\glass54.jpg,0
glass\glass600.jpg,0
paper\paper79.jpg,2
metal\metal715.jpg,1
glass\glass351.jpg,0
metal\metal90.jpg,1
metal\metal709.jpg,1
metal\metal540.jpg,1
glass\glass665.jpg,0
plastic\plastic888.jpg,3
plastic\plastic117.jpg,3
glass\glass112.jpg,0
glass\glass114.jpg,0
metal\metal732.jpg,1
paper\paper319.jpg,2
metal\metal154.jpg,1
paper\paper185.jpg,2
plastic\plastic660.jpg,3
glass\glass473.jpg,0
metal\metal203.jpg,1
metal\metal713.jpg,1
glass\glass651.jpg,0
paper\paper850.jpg,2
metal\metal859.jpg,1
glass\glass80.jpg,0
metal\metal747.jpg,1
metal\metal398.jpg,1
paper\paper413.jpg,2
metal\metal561.jpg,1
metal\metal843.jpg,1
plastic\plastic236.jpg,3
plastic\plastic607.jpg,3
plastic\plastic904.jpg,3
metal\metal372.jpg,1
metal\metal375.jpg,1
glass\glass293.jpg,0
plastic\plastic695.jpg,3
paper\paper708.jpg,2
glass\glass109.jpg,0
metal\metal667.jpg,1
glass\glass693.jpg,0
metal\metal767.jpg,1
paper\paper586.jpg,2
plastic\plastic413.jpg,3
metal\metal827.jpg,1
metal\metal374.jpg,1
metal\metal918.jpg,1
paper\paper971.jpg,2
plastic\plastic572.jpg,3
metal\metal274.jpg,1
glass\glass385.jpg,0
paper\paper452.jpg,2
metal\metal230.jpg,1
glass\glass168.jpg,0
paper\paper725.jpg,2
plastic\plastic449.jpg,3
glass\glass462.jpg,0
paper\paper334.jpg,2
plastic\plastic369.jpg,3
paper\paper495.jpg,2
plastic\plastic323.jpg,3
paper\paper638.jpg,2
metal\metal258.jpg,1
metal\metal752.jpg,1
glass\glass456.jpg,0
metal\metal506.jpg,1
plastic\plastic349.jpg,3
plastic\plastic50.jpg,3
paper\paper157.jpg,2
paper\paper34.jpg,2
plastic\plastic539.jpg,3
metal\metal718.jpg,1
plastic\plastic83.jpg,3
glass\glass939.jpg,0
plastic\plastic480.jpg,3
metal\metal986.jpg,1
plastic\plastic271.jpg,3
paper\paper949.jpg,2
metal\metal541.jpg,1
metal\metal67.jpg,1
metal\metal222.jpg,1
plastic\plastic738.jpg,3
plastic\plastic404.jpg,3
metal\metal711.jpg,1
plastic\plastic976.jpg,3
glass\glass73.jpg,0
paper\paper307.jpg,2
metal\metal647.jpg,1
plastic\plastic15.jpg,3
plastic\plastic528.jpg,3
glass\glass712.jpg,0
plastic\plastic498.jpg,3
paper\paper320.jpg,2
metal\metal502.jpg,1
paper\paper737.jpg,2
glass\glass59.jpg,0
glass\glass372.jpg,0
paper\paper517.jpg,2
plastic\plastic441.jpg,3
glass\glass463.jpg,0
paper\paper899.jpg,2
paper\paper488.jpg,2
glass\glass605.jpg,0
paper\paper260.jpg,2
plastic\plastic595.jpg,3
plastic\plastic647.jpg,3
glass\glass701.jpg,0
paper\paper176.jpg,2
metal\metal730.jpg,1
plastic\plastic706.jpg,3
plastic\plastic293.jpg,3
plastic\plastic917.jpg,3
glass\glass831.jpg,0
plastic\plastic614.jpg,3
paper\paper228.jpg,2
paper\paper306.jpg,2
metal\metal822.jpg,1
plastic\plastic692.jpg,3
plastic\plastic775.jpg,3
metal\metal708.jpg,1
glass\glass653.jpg,0
plastic\plastic542.jpg,3
metal\metal341.jpg,1
metal\metal543.jpg,1
glass\glass541.jpg,0
plastic\plastic576.jpg,3
metal\metal71.jpg,1
metal\metal940.jpg,1
metal\metal469.jpg,1
glass\glass531.jpg,0
metal\metal346.jpg,1
metal\metal777.jpg,1
metal\metal694.jpg,1
plastic\plastic40.jpg,3
glass\glass773.jpg,0
paper\paper41.jpg,2
paper\paper613.jpg,2
paper\paper208.jpg,2
metal\metal719.jpg,1
metal\metal470.jpg,1
plastic\plastic13.jpg,3
paper\paper476.jpg,2
glass\glass421.jpg,0
paper\paper162.jpg,2
glass\glass322.jpg,0
glass\glass705.jpg,0
glass\glass105.jpg,0
glass\glass82.jpg,0
plastic\plastic575.jpg,3
metal\metal682.jpg,1
paper\paper439.jpg,2
metal\metal55.jpg,1
glass\glass159.jpg,0
metal\metal388.jpg,1
glass\glass616.jpg,0
plastic\plastic132.jpg,3
glass\glass752.jpg,0
glass\glass331.jpg,0
plastic\plastic451.jpg,3
metal\metal180.jpg,1
paper\paper80.jpg,2
paper\paper982.jpg,2
plastic\plastic756.jpg,3
plastic\plastic537.jpg,3
plastic\plastic897.jpg,3
paper\paper483.jpg,2
metal\metal917.jpg,1
paper\paper883.jpg,2
plastic\plastic662.jpg,3
paper\paper243.jpg,2
paper\paper326.jpg,2
plastic\plastic741.jpg,3
paper\paper122.jpg,2
metal\metal930.jpg,1
glass\glass896.jpg,0
glass\glass429.jpg,0
metal\metal164.jpg,1
paper\paper251.jpg,2
plastic\plastic556.jpg,3
glass\glass622.jpg,0
glass\glass209.jpg,0
plastic\plastic864.jpg,3
plastic\plastic867.jpg,3
plastic\plastic276.jpg,3
glass\glass163.jpg,0
paper\paper818.jpg,2
glass\glass758.jpg,0
paper\paper958.jpg,2
glass\glass296.jpg,0
paper\paper396.jpg,2
paper\paper1.jpg,2
paper\paper242.jpg,2
glass\glass324.jpg,0
paper\paper926.jpg,2
glass\glass428.jpg,0
paper\paper201.jpg,2
metal\metal68.jpg,1
metal\metal950.jpg,1
plastic\plastic257.jpg,3
metal\metal633.jpg,1
glass\glass735.jpg,0
paper\paper540.jpg,2
glass\glass797.jpg,0
glass\glass730.jpg,0
paper\paper898.jpg,2
metal\metal229.jpg,1
paper\paper298.jpg,2
glass\glass586.jpg,0
metal\metal226.jpg,1
paper\paper721.jpg,2
glass\glass438.jpg,0
metal\metal624.jpg,1
plastic\plastic739.jpg,3
metal\metal12.jpg,1
metal\metal423.jpg,1
paper\paper318.jpg,2
paper\paper703.jpg,2
paper\paper555.jpg,2
metal\metal14.jpg,1
plastic\plastic479.jpg,3
metal\metal459.jpg,1
glass\glass816.jpg,0
glass\glass934.jpg,0
plastic\plastic187.jpg,3
glass\glass173.jpg,0
metal\metal476.jpg,1
plastic\plastic782.jpg,3
metal\metal408.jpg,1
glass\glass820.jpg,0
paper\paper371.jpg,2
paper\paper249.jpg,2
glass\glass349.jpg,0
plastic\plastic137.jpg,3
metal\metal665.jpg,1
metal\metal301.jpg,1
metal\metal660.jpg,1
paper\paper315.jpg,2
glass\glass33.jpg,0
metal\metal312.jpg,1
plastic\plastic469.jpg,3
glass\glass736.jpg,0
metal\metal641.jpg,1
metal\metal760.jpg,1
paper\paper457.jpg,2
metal\metal650.jpg,1
glass\glass222.jpg,0
glass\glass588.jpg,0
paper\paper871.jpg,2
plastic\plastic506.jpg,3
metal\metal165.jpg,1
glass\glass684.jpg,0
plastic\plastic116.jpg,3
plastic\plastic773.jpg,3
glass\glass689.jpg,0
glass\glass533.jpg,0
paper\paper854.jpg,2
plastic\plastic496.jpg,3
metal\metal528.jpg,1
paper\paper687.jpg,2
glass\glass598.jpg,0
paper\paper149.jpg,2
glass\glass780.jpg,0
paper\paper637.jpg,2
metal\metal835.jpg,1
paper\paper20.jpg,2
plastic\plastic147.jpg,3
plastic\plastic226.jpg,3
glass\glass585.jpg,0
glass\glass208.jpg,0
glass\glass738.jpg,0
metal\metal457.jpg,1
paper\paper726.jpg,2
plastic\plastic336.jpg,3
glass\glass676.jpg,0
glass\glass138.jpg,0
glass\glass510.jpg,0
glass\glass180.jpg,0
metal\metal45.jpg,1
metal\metal129.jpg,1
metal\metal112.jpg,1
plastic\plastic388.jpg,3
glass\glass204.jpg,0
metal\metal93.jpg,1
metal\metal668.jpg,1
paper\paper21.jpg,2
paper\paper202.jpg,2
plastic\plastic993.jpg,3
metal\metal103.jpg,1
metal\metal971.jpg,1
glass\glass904.jpg,0
plastic\plastic656.jpg,3
metal\metal919.jpg,1
metal\metal663.jpg,1
metal\metal140.jpg,1
metal\metal437.jpg,1
metal\metal477.jpg,1
paper\paper641.jpg,2
glass\glass96.jpg,0
glass\glass538.jpg,0
metal\metal443.jpg,1
glass\glass663.jpg,0
metal\metal122.jpg,1
metal\metal63.jpg,1
glass\glass251.jpg,0
plastic\plastic708.jpg,3
paper\paper385.jpg,2
plastic\plastic129.jpg,3
metal\metal977.jpg,1
metal\metal778.jpg,1
glass\glass155.jpg,0
metal\metal845.jpg,1
paper\paper32.jpg,2
glass\glass568.jpg,0
paper\paper585.jpg,2
plastic\plastic861.jpg,3
paper\paper71.jpg,2
metal\metal972.jpg,1
paper\paper831.jpg,2
glass\glass493.jpg,0
plastic\plastic88.jpg,3
plastic\plastic62.jpg,3
paper\paper46.jpg,2
plastic\plastic573.jpg,3
glass\glass147.jpg,0
paper\paper835.jpg,2
glass\glass373.jpg,0
glass\glass3.jpg,0
glass\glass697.jpg,0
glass\glass404.jpg,0
plastic\plastic700.jpg,3
plastic\plastic654.jpg,3
paper\paper930.jpg,2
plastic\plastic302.jpg,3
metal\metal414.jpg,1
glass\glass482.jpg,0
plastic\plastic244.jpg,3
paper\paper367.jpg,2
plastic\plastic242.jpg,3
metal\metal536.jpg,1
glass\glass269.jpg,0
metal\metal98.jpg,1
paper\paper265.jpg,2
paper\paper316.jpg,2
paper\paper593.jpg,2
paper\paper339.jpg,2
plastic\plastic370.jpg,3
plastic\plastic804.jpg,3
metal\metal472.jpg,1
metal\metal801.jpg,1
plastic\plastic518.jpg,3
paper\paper911.jpg,2
paper\paper792.jpg,2
glass\glass136.jpg,0
plastic\plastic380.jpg,3
plastic\plastic360.jpg,3
glass\glass403.jpg,0
glass\glass838.jpg,0
paper\paper787.jpg,2
paper\paper684.jpg,2
plastic\plastic169.jpg,3
glass\glass316.jpg,0
plastic\plastic212.jpg,3
plastic\plastic940.jpg,3
metal\metal390.jpg,1
metal\metal887.jpg,1
metal\metal50.jpg,1
glass\glass142.jpg,0
plastic\plastic661.jpg,3
metal\metal16.jpg,1
glass\glass926.jpg,0
glass\glass228.jpg,0
plastic\plastic583.jpg,3
plastic\plastic98.jpg,3
paper\paper916.jpg,2
paper\paper481.jpg,2
glass\glass804.jpg,0
plastic\plastic712.jpg,3
plastic\plastic103.jpg,3
plastic\plastic967.jpg,3
plastic\plastic694.jpg,3
metal\metal492.jpg,1
glass\glass19.jpg,0
paper\paper115.jpg,2
metal\metal7.jpg,1
metal\metal588.jpg,1
paper\paper715.jpg,2
metal\metal987.jpg,1
plastic\plastic979.jpg,3
plastic\plastic642.jpg,3
paper\paper848.jpg,2
paper\paper114.jpg,2
plastic\plastic4.jpg,3
plastic\plastic560.jpg,3
paper\paper60.jpg,2
paper\paper919.jpg,2
plastic\plastic365.jpg,3
glass\glass283.jpg,0
plastic\plastic535.jpg,3
metal\metal381.jpg,1
glass\glass983.jpg,0
glass\glass63.jpg,0
metal\metal992.jpg,1
glass\glass795.jpg,0
paper\paper942.jpg,2
paper\paper275.jpg,2
paper\paper953.jpg,2
paper\paper4.jpg,2
paper\paper120.jpg,2
glass\glass207.jpg,0
plastic\plastic909.jpg,3
paper\paper12.jpg,2
glass\glass989.jpg,0
glass\glass179.jpg,0
plastic\plastic854.jpg,3
paper\paper810.jpg,2
metal\metal570.jpg,1
glass\glass590.jpg,0
plastic\plastic467.jpg,3
metal\metal487.jpg,1
plastic\plastic306.jpg,3
plastic\plastic280.jpg,3
metal\metal253.jpg,1
metal\metal242.jpg,1
paper\paper81.jpg,2
paper\paper785.jpg,2
metal\metal225.jpg,1
glass\glass127.jpg,0
glass\glass563.jpg,0
paper\paper261.jpg,2
plastic\plastic418.jpg,3
paper\paper647.jpg,2
metal\metal234.jpg,1
paper\paper578.jpg,2
plastic\plastic826.jpg,3
metal\metal44.jpg,1
paper\paper293.jpg,2
paper\paper58.jpg,2
paper\paper908.jpg,2
paper\paper724.jpg,2
glass\glass606.jpg,0
glass\glass875.jpg,0
paper\paper858.jpg,2
paper\paper965.jpg,2
plastic\plastic710.jpg,3
glass\glass634.jpg,0
plastic\plastic127.jpg,3
plastic\plastic73.jpg,3
glass\glass186.jpg,0
plastic\plastic840.jpg,3
metal\metal892.jpg,1
glass\glass632.jpg,0
paper\paper70.jpg,2
plastic\plastic200.jpg,3
glass\glass571.jpg,0
glass\glass984.jpg,0
glass\glass362.jpg,0
paper\paper502.jpg,2
plastic\plastic846.jpg,3
metal\metal861.jpg,1
metal\metal330.jpg,1
paper\paper101.jpg,2
paper\paper25.jpg,2
plastic\plastic142.jpg,3
metal\metal750.jpg,1
glass\glass755.jpg,0
metal\metal948.jpg,1
metal\metal973.jpg,1
paper\paper256.jpg,2
paper\paper583.jpg,2
glass\glass475.jpg,0
glass\glass742.jpg,0
metal\metal426.jpg,1
glass\glass420.jpg,0
metal\metal597.jpg,1
paper\paper397.jpg,2
plastic\plastic771.jpg,3
metal\metal605.jpg,1
paper\paper549.jpg,2
metal\metal424.jpg,1
paper\paper722.jpg,2
metal\metal920.jpg,1
metal\metal299.jpg,1
glass\glass386.jpg,0
paper\paper686.jpg,2
paper\paper203.jpg,2
paper\paper925.jpg,2
paper\paper656.jpg,2
paper\paper808.jpg,2
glass\glass885.jpg,0
plastic\plastic128.jpg,3
plastic\plastic559.jpg,3
glass\glass226.jpg,0
metal\metal441.jpg,1
metal\metal295.jpg,1
plastic\plastic884.jpg,3
plastic\plastic930.jpg,3
paper\paper496.jpg,2
metal\metal322.jpg,1
plastic\plastic898.jpg,3
plastic\plastic39.jpg,3
plastic\plastic310.jpg,3
metal\metal688.jpg,1
plastic\plastic748.jpg,3
plastic\plastic753.jpg,3
metal\metal572.jpg,1
metal\metal734.jpg,1
paper\paper812.jpg,2
metal\metal131.jpg,1
glass\glass683.jpg,0
metal\metal504.jpg,1
glass\glass796.jpg,0
paper\paper400.jpg,2
glass\glass441.jpg,0
glass\glass666.jpg,0
glass\glass449.jpg,0
plastic\plastic536.jpg,3
glass\glass157.jpg,0
metal\metal416.jpg,1
metal\metal41.jpg,1
paper\paper428.jpg,2
metal\metal35.jpg,1
glass\glass274.jpg,0
paper\paper539.jpg,2
paper\paper755.jpg,2
metal\metal370.jpg,1
metal\metal928.jpg,1
metal\metal855.jpg,1
plastic\plastic663.jpg,3
paper\paper545.jpg,2
paper\paper475.jpg,2
paper\paper631.jpg,2
plastic\plastic414.jpg,3
glass\glass859.jpg,0
glass\glass92.jpg,0
glass\glass22.jpg,0
glass\glass250.jpg,0
metal\metal864.jpg,1
paper\paper194.jpg,2
metal\metal417.jpg,1
paper\paper148.jpg,2
plastic\plastic778.jpg,3
glass\glass818.jpg,0
plastic\plastic381.jpg,3
glass\glass230.jpg,0
plastic\plastic871.jpg,3
paper\paper366.jpg,2
glass\glass856.jpg,0
glass\glass587.jpg,0
glass\glass446.jpg,0
glass\glass644.jpg,0
paper\paper406.jpg,2
metal\metal325.jpg,1
paper\paper359.jpg,2
plastic\plastic472.jpg,3
plastic\plastic373.jpg,3
plastic\plastic869.jpg,3
paper\paper412.jpg,2
plastic\plastic378.jpg,3
glass\glass725.jpg,0
plastic\plastic352.jpg,3
glass\glass898.jpg,0
metal\metal702.jpg,1
metal\metal785.jpg,1
plastic\plastic408.jpg,3
plastic\plastic454.jpg,3
glass\glass660.jpg,0
glass\glass834.jpg,0
glass\glass764.jpg,0
metal\metal269.jpg,1
paper\paper698.jpg,2
plastic\plastic201.jpg,3
metal\metal157.jpg,1
glass\glass845.jpg,0
plastic\plastic702.jpg,3
glass\glass435.jpg,0
metal\metal73.jpg,1
glass\glass922.jpg,0
paper\paper690.jpg,2
glass\glass100.jpg,0
plastic\plastic462.jpg,3
metal\metal397.jpg,1
metal\metal553.jpg,1
paper\paper894.jpg,2
metal\metal952.jpg,1
glass\glass464.jpg,0
metal\metal924.jpg,1
glass\glass358.jpg,0
glass\glass195.jpg,0
glass\glass417.jpg,0
glass\glass757.jpg,0
glass\glass553.jpg,0
plastic\plastic943.jpg,3
glass\glass407.jpg,0
glass\glass113.jpg,0
metal\metal206.jpg,1
plastic\plastic77.jpg,3
plastic\plastic620.jpg,3
paper\paper155.jpg,2
plastic\plastic609.jpg,3
metal\metal773.jpg,1
paper\paper274.jpg,2
glass\glass119.jpg,0
paper\paper286.jpg,2
plastic\plastic165.jpg,3
metal\metal824.jpg,1
metal\metal537.jpg,1
glass\glass437.jpg,0
glass\glass507.jpg,0
metal\metal606.jpg,1
glass\glass390.jpg,0
paper\paper819.jpg,2
paper\paper165.jpg,2
glass\glass626.jpg,0
plastic\plastic313.jpg,3
plastic\plastic49.jpg,3
paper\paper589.jpg,2
metal\metal82.jpg,1
metal\metal5.jpg,1
plastic\plastic215.jpg,3
metal\metal573.jpg,1
paper\paper754.jpg,2
metal\metal285.jpg,1
metal\metal680.jpg,1
plastic\plastic56.jpg,3
glass\glass308.jpg,0
paper\paper97.jpg,2
glass\glass851.jpg,0
metal\metal163.jpg,1
plastic\plastic866.jpg,3
glass\glass998.jpg,0
paper\paper22.jpg,2
metal\metal635.jpg,1
metal\metal766.jpg,1
plastic\plastic150.jpg,3
metal\metal304.jpg,1
plastic\plastic101.jpg,3
plastic\plastic989.jpg,3
plastic\plastic125.jpg,3
paper\paper98.jpg,2
glass\glass640.jpg,0
plastic\plastic228.jpg,3
plastic\plastic767.jpg,3
plastic\plastic458.jpg,3
metal\metal255.jpg,1
paper\paper93.jpg,2
glass\glass532.jpg,0
plastic\plastic495.jpg,3
paper\paper432.jpg,2
metal\metal54.jpg,1
paper\paper342.jpg,2
plastic\plastic141.jpg,3
metal\metal618.jpg,1
paper\paper516.jpg,2
paper\paper238.jpg,2
plastic\plastic969.jpg,3
plastic\plastic211.jpg,3
metal\metal306.jpg,1
plastic\plastic371.jpg,3
paper\paper262.jpg,2
paper\paper576.jpg,2
glass\glass762.jpg,0
metal\metal319.jpg,1
paper\paper855.jpg,2
metal\metal17.jpg,1
metal\metal427.jpg,1
plastic\plastic831.jpg,3
paper\paper519.jpg,2
plastic\plastic256.jpg,3
glass\glass182.jpg,0
metal\metal439.jpg,1
metal\metal803.jpg,1
metal\metal943.jpg,1
plastic\plastic629.jpg,3
glass\glass239.jpg,0
paper\paper112.jpg,2
metal\metal676.jpg,1
metal\metal201.jpg,1
glass\glass943.jpg,0
plastic\plastic858.jpg,3
metal\metal738.jpg,1
metal\metal745.jpg,1
plastic\plastic249.jpg,3
glass\glass505.jpg,0
glass\glass557.jpg,0
plastic\plastic683.jpg,3
plastic\plastic792.jpg,3
plastic\plastic478.jpg,3
glass\glass623.jpg,0
paper\paper182.jpg,2
paper\paper89.jpg,2
metal\metal944.jpg,1
glass\glass948.jpg,0
plastic\plastic27.jpg,3
plastic\plastic196.jpg,3
glass\glass604.jpg,0
metal\metal264.jpg,1
metal\metal870.jpg,1
plastic\plastic391.jpg,3
plastic\plastic178.jpg,3
plastic\plastic820.jpg,3
plastic\plastic526.jpg,3
plastic\plastic348.jpg,3
glass\glass554.jpg,0
plastic\plastic37.jpg,3
paper\paper636.jpg,2
glass\glass484.jpg,0
metal\metal787.jpg,1
metal\metal220.jpg,1
glass\glass70.jpg,0
plastic\plastic399.jpg,3
plastic\plastic232.jpg,3
paper\paper473.jpg,2
metal\metal0.jpg,1
paper\paper873.jpg,2
glass\glass809.jpg,0
paper\paper514.jpg,2
metal\metal435.jpg,1
metal\metal595.jpg,1
glass\glass485.jpg,0
glass\glass794.jpg,0
metal\metal717.jpg,1
metal\metal988.jpg,1
paper\paper815.jpg,2
plastic\plastic435.jpg,3
metal\metal741.jpg,1
paper\paper40.jpg,2
glass\glass524.jpg,0
paper\paper102.jpg,2
metal\metal891.jpg,1
paper\paper877.jpg,2
metal\metal551.jpg,1
plastic\plastic175.jpg,3
glass\glass527.jpg,0
glass\glass530.jpg,0
glass\glass813.jpg,0
glass\glass237.jpg,0
metal\metal162.jpg,1
glass\glass415.jpg,0
plastic\plastic972.jpg,3
paper\paper235.jpg,2
metal\metal132.jpg,1
paper\paper607.jpg,2
plastic\plastic325.jpg,3
glass\glass418.jpg,0
glass\glass985.jpg,0
plastic\plastic674.jpg,3
metal\metal898.jpg,1
plastic\plastic324.jpg,3
glass\glass643.jpg,0
plastic\plastic906.jpg,3
plastic\plastic291.jpg,3
paper\paper282.jpg,2
paper\paper65.jpg,2
metal\metal288.jpg,1
paper\paper905.jpg,2
plastic\plastic902.jpg,3
plastic\plastic721.jpg,3
metal\metal343.jpg,1
plastic\plastic210.jpg,3
glass\glass47.jpg,0
paper\paper269.jpg,2
metal\metal862.jpg,1
metal\metal800.jpg,1
metal\metal878.jpg,1
plastic\plastic45.jpg,3
plastic\plastic25.jpg,3
plastic\plastic183.jpg,3
paper\paper462.jpg,2
glass\glass890.jpg,0
metal\metal334.jpg,1
plastic\plastic966.jpg,3
paper\paper987.jpg,2
plastic\plastic172.jpg,3
glass\glass687.jpg,0
glass\glass21.jpg,0
metal\metal505.jpg,1
glass\glass843.jpg,0
plastic\plastic988.jpg,3
paper\paper357.jpg,2
plastic\plastic779.jpg,3
metal\metal1.jpg,1
paper\paper119.jpg,2
metal\metal313.jpg,1
plastic\plastic384.jpg,3
glass\glass310.jpg,0
paper\paper206.jpg,2
metal\metal104.jpg,1
paper\paper255.jpg,2
metal\metal884.jpg,1
metal\metal805.jpg,1
plastic\plastic180.jpg,3
glass\glass342.jpg,0
plastic\plastic240.jpg,3
metal\metal146.jpg,1
plastic\plastic113.jpg,3
metal\metal899.jpg,1
paper\paper762.jpg,2
glass\glass709.jpg,0
plastic\plastic807.jpg,3
glass\glass611.jpg,0
plastic\plastic684.jpg,3
metal\metal279.jpg,1
paper\paper175.jpg,2
paper\paper387.jpg,2
glass\glass894.jpg,0
metal\metal749.jpg,1
glass\glass235.jpg,0
plastic\plastic812.jpg,3
plastic\plastic92.jpg,3
paper\paper207.jpg,2
metal\metal674.jpg,1
glass\glass698.jpg,0
metal\metal938.jpg,1
metal\metal145.jpg,1
paper\paper470.jpg,2
paper\paper438.jpg,2
plastic\plastic672.jpg,3
paper\paper504.jpg,2
metal\metal933.jpg,1
metal\metal816.jpg,1
metal\metal392.jpg,1
glass\glass802.jpg,0
paper\paper0.jpg,2
plastic\plastic290.jpg,3
paper\paper213.jpg,2
metal\metal120.jpg,1
plastic\plastic789.jpg,3
paper\paper450.jpg,2
glass\glass650.jpg,0
glass\glass790.jpg,0
paper\paper731.jpg,2
metal\metal908.jpg,1
metal\metal796.jpg,1
paper\paper436.jpg,2
metal\metal107.jpg,1
metal\metal48.jpg,1
metal\metal582.jpg,1
plastic\plastic914.jpg,3
metal\metal584.jpg,1
plastic\plastic184.jpg,3
glass\glass826.jpg,0
paper\paper947.jpg,2
metal\metal65.jpg,1
metal\metal646.jpg,1
metal\metal529.jpg,1
glass\glass458.jpg,0
glass\glass252.jpg,0
glass\glass819.jpg,0
glass\glass694.jpg,0
glass\glass879.jpg,0
metal\metal350.jpg,1
plastic\plastic551.jpg,3
glass\glass262.jpg,0
metal\metal909.jpg,1
plastic\plastic520.jpg,3
glass\glass534.jpg,0
plastic\plastic405.jpg,3
metal\metal32.jpg,1
metal\metal775.jpg,1
metal\metal576.jpg,1
glass\glass548.jpg,0
glass\glass379.jpg,0
plastic\plastic500.jpg,3
plastic\plastic154.jpg,3
paper\paper783.jpg,2
paper\paper494.jpg,2
paper\paper138.jpg,2
plastic\plastic997.jpg,3
metal\metal324.jpg,1
glass\glass340.jpg,0
plastic\plastic970.jpg,3
glass\glass129.jpg,0
paper\paper874.jpg,2
plastic\plastic362.jpg,3
plastic\plastic46.jpg,3
paper\paper38.jpg,2
glass\glass798.jpg,0
glass\glass537.jpg,0
metal\metal863.jpg,1
metal\metal114.jpg,1
